ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,4,2,0,.000,2,.200,10,5,.833,6,38:46,2,3,-20,9,1,3,6
0,1,6,6,0,.000,2,.500,12,5,.833,6,31:55,1,3,-18,17,1,3,7
6,0,1,2,1,.333,3,.333,6,0,,0,25:58,0,2,-15,5,1,4,1
1,3,2,4,3,.750,4,.500,8,1,.250,4,24:03,3,4,-6,12,1,0,5
0,0,7,2,2,.667,3,.667,3,0,,0,21:53,0,1,-23,6,0,1,7
4,0,2,4,2,1.000,2,.500,8,0,,0,30:53,1,1,0,10,3,3,3
1,0,3,6,0,,0,.500,12,1,.500,2,23:57,1,3,-10,13,2,0,4
3,1,1,1,0,.000,2,.333,3,0,,0,17:16,0,1,+6,2,1,0,1
0,2,2,2,1,.250,4,.286,7,3,.500,6,17:07,1,1,+10,8,0,2,3
0,0,2,3,0,.000,1,.750,4,0,.000,1,8:12,0,2,-4,6,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
