ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,2,6,10,1,.167,6,.526,19,3,.750,4,33:50,3,5,+11,24,1,2,9
2,0,9,5,3,.333,9,.417,12,0,,0,33:27,1,2,+11,13,0,1,10
0,0,1,7,0,.000,1,.500,14,7,1.000,7,29:17,1,1,-5,21,0,1,2
8,0,4,4,2,.500,4,.500,8,1,1.000,1,28:57,0,3,-8,11,2,1,4
1,1,3,0,0,,0,.000,2,3,.750,4,14:05,0,3,+1,3,0,2,3
4,0,1,6,1,.500,2,.600,10,1,1.000,1,23:44,1,1,+9,14,4,3,2
6,1,8,2,0,,0,.333,6,2,1.000,2,17:34,4,4,+1,6,0,2,12
0,1,1,2,1,.333,3,.500,4,0,,0,17:17,0,1,-9,5,1,0,1
1,0,4,0,0,,0,,0,0,,0,16:21,1,4,+2,0,1,2,5
0,0,1,5,0,.000,1,.556,9,2,1.000,2,12:48,0,1,-5,12,0,1,1
1,0,0,3,2,.333,6,.429,7,0,,0,12:40,0,0,+12,8,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
