ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,7,6,13,1,1.000,1,.684,19,8,.727,11,40:34,3,2,+16,35,2,4,9
3,1,5,10,1,.333,3,.667,15,6,1.000,6,40:07,0,2,+16,27,1,2,5
12,0,9,7,1,.500,2,.538,13,0,,0,38:59,1,4,+22,15,0,3,10
1,0,0,2,2,1.000,2,.667,3,2,1.000,2,23:50,0,1,+12,8,1,1,0
0,0,3,0,0,,0,.000,2,1,.500,2,14:02,0,4,-7,1,0,0,3
2,0,8,6,0,,0,.462,13,3,.750,4,33:58,4,2,+27,15,2,1,12
1,0,3,2,2,.500,4,.333,6,0,,0,22:30,0,2,+3,6,0,1,3
2,0,0,1,1,.500,2,.333,3,1,.500,2,22:21,0,2,+3,4,1,0,0
0,0,0,1,1,1.000,1,1.000,1,0,,0,1:50,0,0,+3,3,0,0,0
0,0,0,1,0,,0,1.000,1,0,,0,1:49,0,0,+5,2,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
