ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,3,4,2,.400,5,.444,9,2,1.000,2,35:31,0,0,-6,12,0,1,3
1,0,8,8,0,.000,2,.500,16,0,,0,35:03,2,5,+1,16,1,1,10
9,2,5,9,1,.200,5,.409,22,2,1.000,2,34:49,1,3,-7,21,1,4,6
3,0,2,7,3,.429,7,.368,19,3,1.000,3,33:17,0,2,-7,20,2,2,2
0,1,2,2,2,.667,3,.400,5,0,,0,21:02,3,1,+2,6,1,1,5
2,1,3,4,1,.250,4,.444,9,4,.800,5,27:26,2,3,+1,13,0,0,5
0,0,1,3,1,.500,2,.500,6,0,,0,18:52,0,2,+4,7,0,0,1
2,0,4,3,1,.500,2,.500,6,0,,0,15:21,1,2,+6,7,1,1,5
5,0,3,2,0,.000,2,.333,6,0,,0,13:54,0,0,+3,4,1,0,3
0,0,1,0,0,,0,.000,1,0,,0,4:45,1,2,-2,0,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
