ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,4,4,0,.000,5,.364,11,2,1.000,2,36:39,1,3,-8,10,3,3,5
5,0,2,9,4,.571,7,.563,16,7,.778,9,35:13,0,2,+8,29,0,3,2
3,1,9,6,2,.500,4,.667,9,2,.667,3,34:15,0,2,+8,16,0,4,9
2,0,3,2,0,,0,1.000,2,1,.500,2,13:42,0,1,-3,5,1,2,3
0,0,4,1,0,,0,1.000,1,0,,0,11:42,0,3,+9,2,0,0,4
3,2,7,8,3,.600,5,.727,11,0,.000,2,27:14,0,5,0,19,2,2,7
2,1,3,1,0,.000,1,.200,5,3,.750,4,22:53,1,1,+9,5,0,1,4
0,0,0,7,2,.667,3,.875,8,0,,0,22:51,0,3,+10,16,0,1,0
0,0,2,0,0,,0,.000,1,0,,0,20:36,1,2,+11,0,0,0,3
0,0,0,4,2,.400,5,.571,7,0,.000,1,14:55,0,2,-4,10,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
