ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,12,7,4,.571,7,.636,11,6,.857,7,35:22,0,1,+10,24,1,1,12
1,0,4,6,0,.000,2,.462,13,4,.800,5,34:03,1,2,+12,16,1,3,5
5,0,3,3,1,.200,5,.214,14,5,1.000,5,29:14,0,5,-8,12,3,2,3
4,4,4,6,1,.500,2,.375,16,1,.500,2,28:57,4,4,-3,14,1,1,8
2,0,2,3,0,.000,2,.600,5,3,.750,4,22:43,0,4,+3,9,1,1,2
4,0,4,0,0,.000,4,.000,8,0,,0,23:05,2,0,+6,0,0,1,6
3,2,5,4,0,.000,1,.667,6,1,.500,2,19:19,1,2,+8,9,0,2,6
0,0,3,4,1,.333,3,.500,8,2,1.000,2,17:19,0,2,+5,11,0,1,3
0,0,2,0,0,.000,2,.000,2,0,,0,15:41,0,1,-13,0,0,0,2
0,0,3,0,0,.000,1,.000,1,0,,0,7:17,0,0,0,0,0,0,3
0,0,1,1,0,,0,1.000,1,1,.500,2,7:00,0,2,-5,3,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
