ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,8,3,1,.143,7,.231,13,2,1.000,2,34:49,0,3,-1,9,0,0,8
5,0,2,10,4,.500,8,.526,19,8,.889,9,34:47,0,4,+1,32,3,3,2
4,1,4,3,1,.500,2,.600,5,1,1.000,1,26:20,1,4,-10,8,1,1,5
1,0,3,5,1,.333,3,.417,12,3,.750,4,26:11,0,2,-5,14,0,2,3
2,1,3,2,0,,0,.400,5,2,.500,4,23:35,2,5,+7,6,2,0,5
3,0,3,6,1,.200,5,.500,12,8,.889,9,32:09,0,4,-12,21,1,1,3
2,0,3,2,0,.000,2,.333,6,0,,0,20:15,4,5,+5,4,1,2,7
2,0,2,2,1,.250,4,.286,7,0,,0,19:47,0,0,-20,5,0,1,2
0,0,1,1,1,.250,4,.250,4,0,,0,13:08,0,1,-19,3,1,1,1
1,0,1,0,0,,0,,0,0,,0,6:26,0,3,-2,0,0,0,1
0,0,0,0,0,,0,,0,0,,0,2:33,0,0,-14,0,0,0,0
,,,,,,,,,,,,,,,,,,,
