ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,6,3,2,.400,5,.231,13,7,.875,8,35:51,0,3,+2,15,1,3,6
8,0,4,3,0,.000,3,.250,12,2,1.000,2,35:15,2,1,+2,8,2,3,6
2,0,2,6,0,.000,5,.429,14,1,1.000,1,34:14,1,0,-12,13,2,4,3
6,2,7,11,1,.500,2,.688,16,4,.800,5,33:01,1,1,+3,27,1,1,8
4,1,2,1,0,,0,1.000,1,0,,0,22:59,0,2,+1,2,1,1,2
2,1,6,4,2,.286,7,.333,12,4,1.000,4,25:44,4,2,-3,14,1,2,10
0,0,1,0,0,.000,1,.000,2,1,.500,2,15:30,0,1,+2,1,0,1,1
0,1,2,2,1,.333,3,.400,5,0,,0,13:42,0,0,-2,5,0,1,2
0,0,2,1,0,.000,2,.200,5,0,,0,12:28,0,2,-10,2,0,1,2
1,0,1,3,0,.000,1,.750,4,6,.857,7,11:16,0,3,-13,12,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
