ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,1,4,7,1,.333,3,.538,13,0,,0,34:50,3,0,+5,15,3,0,7
1,0,5,5,3,.500,6,.556,9,3,.750,4,33:57,1,3,+1,16,0,0,6
3,0,3,9,3,.231,13,.391,23,6,.750,8,32:36,0,3,-7,27,0,2,3
3,0,6,5,1,1.000,1,.417,12,0,,0,32:10,0,2,-6,11,3,1,6
3,0,1,3,0,,0,.500,6,3,.750,4,24:01,5,4,+8,9,1,0,6
7,0,1,5,2,.500,4,.556,9,3,.750,4,28:26,1,2,+17,15,1,1,2
2,0,2,7,2,.667,3,.778,9,0,,0,23:28,0,3,-6,16,0,1,2
0,0,1,1,0,.000,3,.200,5,0,,0,12:36,1,3,-2,2,1,0,2
1,1,2,3,2,.667,3,.500,6,0,,0,11:40,1,0,+17,8,1,0,3
0,0,2,0,0,,0,.000,1,0,,0,6:17,0,0,-2,0,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
