ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,0,3,11,6,.545,11,.524,21,9,1.000,9,40:39,0,3,-1,37,1,3,3
4,1,5,5,4,.400,10,.385,13,6,1.000,6,38:15,1,4,+13,20,0,0,6
1,1,7,3,1,.333,3,.333,9,2,1.000,2,27:51,1,3,-4,9,2,1,8
2,1,6,5,1,1.000,1,.714,7,0,.000,1,24:40,1,3,+5,11,0,0,7
3,1,0,0,0,.000,3,.000,4,0,,0,17:52,2,2,+4,0,1,3,2
3,0,6,7,1,.200,5,.583,12,2,.667,3,35:56,1,4,+1,17,1,1,7
5,1,4,2,0,.000,2,.333,6,5,.714,7,34:34,0,1,+9,9,0,4,4
0,0,1,0,0,.000,3,.000,4,0,,0,16:55,0,0,-1,0,1,0,1
0,1,2,2,0,,0,.333,6,0,.000,2,14:52,3,1,-1,4,0,1,5
0,1,1,2,1,.333,3,.286,7,0,,0,13:26,0,2,-5,5,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
