ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,1,5,0,.000,4,.417,12,1,1.000,1,36:43,1,2,-17,11,3,3,2
2,1,5,5,3,.375,8,.417,12,2,.667,3,36:05,1,3,+2,15,1,1,6
6,0,9,10,3,.500,6,.625,16,2,1.000,2,35:09,1,2,-4,25,3,3,10
4,0,4,4,1,.250,4,.333,12,4,1.000,4,34:30,1,2,-7,13,0,2,5
1,0,2,1,0,,0,.333,3,1,.500,2,16:55,1,0,-4,3,1,0,3
2,1,1,5,2,.400,5,.385,13,0,,0,24:41,2,0,+11,12,1,0,3
1,0,3,2,1,1.000,1,.500,4,2,1.000,2,18:42,0,3,-8,7,1,1,3
1,0,0,2,0,.000,3,.333,6,2,1.000,2,15:12,0,0,+3,6,1,0,0
2,0,1,1,0,,0,.333,3,0,,0,11:32,0,0,0,2,0,0,1
0,1,1,2,0,,0,.667,3,3,.750,4,10:30,1,1,-11,7,1,2,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
