ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
13,0,1,7,1,.167,6,.368,19,10,.909,11,34:58,0,3,-8,25,2,3,1
3,0,4,6,3,.600,5,.750,8,2,1.000,2,33:43,1,3,-13,17,1,2,5
4,1,2,9,2,.667,3,.750,12,2,1.000,2,33:18,0,3,-14,22,0,1,2
1,0,4,4,2,.333,6,.308,13,3,.750,4,32:34,1,3,-3,13,4,2,5
0,0,0,0,0,.000,1,.000,2,0,,0,4:19,0,1,-5,0,0,0,0
1,0,5,3,1,.500,2,.500,6,1,1.000,1,24:17,0,2,-11,8,0,2,5
0,1,2,3,0,.000,4,.375,8,0,,0,21:59,1,2,-4,6,0,1,3
2,0,0,1,0,.000,2,.167,6,2,1.000,2,18:13,1,0,-9,4,3,0,1
0,1,4,4,0,.000,1,.800,5,0,,0,17:49,2,2,-1,8,0,0,6
0,0,1,1,1,.333,3,.250,4,2,1.000,2,12:46,1,1,-8,5,0,1,2
0,0,1,0,0,,0,.000,1,0,,0,6:04,1,0,+1,0,0,1,2
,,,,,,,,,,,,,,,,,,,
