ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,4,6,3,.500,6,.500,12,0,,0,37:12,2,1,-4,15,4,2,6
7,0,3,13,3,.300,10,.448,29,8,.800,10,36:17,0,3,+12,37,2,1,3
1,0,8,1,1,.143,7,.125,8,2,1.000,2,35:22,0,6,+11,5,0,2,8
1,0,9,7,3,.375,8,.412,17,2,1.000,2,34:23,1,4,+1,19,0,2,10
4,0,3,3,1,.333,3,.429,7,2,1.000,2,26:43,2,6,0,9,0,0,5
0,0,2,2,0,.000,3,.333,6,0,,0,19:01,0,2,+1,4,0,0,2
1,0,0,3,0,,0,.600,5,2,1.000,2,17:26,4,1,0,8,2,1,4
0,0,1,3,1,.250,4,.429,7,0,,0,12:39,1,2,-8,7,0,0,2
1,0,3,0,0,,0,.000,2,1,.500,2,9:23,1,2,-8,1,1,2,4
0,0,0,0,0,,0,,0,0,,0,6:27,0,0,-3,0,0,0,0
1,0,0,0,0,,0,.000,2,0,,0,5:07,0,0,-7,0,0,0,0
,,,,,,,,,,,,,,,,,,,
