ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,4,7,3,.600,5,.500,14,6,.857,7,32:46,0,1,+24,23,1,1,4
2,0,9,6,1,.333,3,.600,10,4,.800,5,30:22,1,3,+26,17,0,1,10
8,2,5,3,0,.000,3,.333,9,4,1.000,4,29:23,1,2,+31,10,0,0,6
1,0,3,5,0,,0,.714,7,1,1.000,1,23:15,2,3,-5,11,0,1,5
3,0,3,5,1,.500,2,.714,7,2,1.000,2,23:01,0,4,+19,13,2,2,3
2,0,4,6,1,.250,4,.462,13,3,.750,4,26:00,1,1,+13,16,1,0,5
1,0,1,5,1,.333,3,.625,8,2,.667,3,21:48,1,3,+7,13,0,3,2
2,0,3,4,0,.000,3,.500,8,1,1.000,1,20:26,1,1,+15,9,1,0,4
4,0,3,0,0,.000,2,.000,2,0,,0,14:00,1,0,+15,0,0,1,4
1,0,1,0,0,.000,1,.000,2,1,.500,2,8:16,0,1,-1,1,1,1,1
1,1,1,0,0,,0,.000,1,0,,0,7:09,0,0,+2,0,1,0,1
0,0,0,2,0,,0,.667,3,0,,0,1:47,3,0,+2,4,0,0,3
1,0,1,0,0,,0,,0,0,,0,1:47,0,0,+2,0,0,0,1
