ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,0,5,5,1,.250,4,.455,11,0,.000,1,35:43,1,2,+11,11,1,2,6
2,0,3,8,2,.500,4,.444,18,0,.000,1,35:17,1,2,-12,18,3,4,4
6,1,3,8,3,.375,8,.471,17,0,,0,33:17,1,1,-4,19,0,1,4
3,2,4,3,0,.000,1,.375,8,0,,0,28:52,4,3,+7,6,1,1,8
3,1,2,7,3,.750,4,.778,9,1,1.000,1,26:49,0,6,0,18,1,3,2
3,0,3,3,0,.000,2,.250,12,0,,0,28:33,2,2,-11,6,0,0,5
2,0,6,2,1,.143,7,.222,9,3,.750,4,22:14,2,3,-6,8,2,1,8
1,0,1,4,1,1.000,1,.800,5,1,1.000,1,17:44,1,2,+2,10,1,1,2
0,0,1,0,0,.000,1,.000,1,0,,0,11:31,0,1,-2,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
