ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,3,2,9,2,.286,7,.450,20,0,,0,36:03,4,2,+10,20,1,0,6
0,0,3,5,1,.333,3,.417,12,2,1.000,2,32:53,0,3,-9,13,0,1,3
3,0,2,9,2,.222,9,.450,20,9,.900,10,31:53,0,3,-4,29,1,1,2
0,0,4,2,0,.000,3,.333,6,0,,0,23:36,1,3,-12,4,0,3,5
2,1,2,1,0,.000,1,.500,2,0,,0,15:29,0,4,-2,2,0,0,2
5,0,6,3,3,.500,6,.333,9,0,,0,30:52,0,1,+12,9,1,6,6
0,0,3,2,1,.500,2,.667,3,0,,0,18:34,0,2,+20,5,1,0,3
2,0,3,5,2,.500,4,.625,8,0,,0,16:07,1,0,+10,12,1,0,4
1,0,2,0,0,.000,1,.000,1,0,.000,2,13:11,0,0,+15,0,0,0,2
1,0,3,1,1,.500,2,.500,2,0,,0,12:41,0,2,-7,3,0,0,3
1,0,3,1,0,,0,1.000,1,0,,0,8:41,0,1,-3,2,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
