ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,1,7,5,1,.250,4,.455,11,2,1.000,2,36:17,1,3,0,13,2,4,8
2,0,1,4,0,.000,2,.364,11,1,.500,2,33:32,1,4,+5,9,1,0,2
3,1,4,4,0,.000,1,.500,8,6,1.000,6,31:01,5,4,-1,14,0,3,9
5,0,0,4,1,.500,2,.308,13,14,.933,15,29:26,0,4,-7,23,1,2,0
4,1,4,6,2,.333,6,.462,13,2,.500,4,27:54,2,5,-6,16,0,3,6
1,1,6,4,2,.500,4,.571,7,1,.500,2,21:49,0,0,+14,11,1,0,6
0,2,5,0,0,.000,2,.000,4,0,,0,20:59,0,1,+12,0,0,1,5
1,0,1,5,2,.667,3,.833,6,0,,0,16:22,2,0,+7,12,2,0,3
0,1,2,3,0,,0,.500,6,1,.500,2,15:46,4,0,+7,7,0,0,6
1,0,2,0,0,.000,1,.000,1,0,,0,6:55,0,0,-1,0,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
