ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,0,2,1,.250,4,.154,13,4,.667,6,36:33,2,3,+1,9,4,2,2
9,0,3,9,5,.385,13,.429,21,5,1.000,5,36:16,1,1,+13,28,0,5,4
6,1,6,4,2,.400,5,.500,8,0,.000,2,34:41,0,1,+13,10,1,1,6
0,0,8,7,4,.500,8,.583,12,0,,0,33:27,1,1,+15,18,0,1,9
0,1,2,0,0,,0,,0,0,,0,14:06,2,4,-9,0,1,2,4
3,0,6,9,4,.800,5,.818,11,4,1.000,4,31:54,2,4,+20,26,0,0,8
0,1,3,3,0,.000,1,.600,5,1,.500,2,23:29,1,1,-19,7,1,0,4
0,0,2,0,0,.000,2,.000,2,0,,0,13:19,0,1,-11,0,0,1,2
0,0,1,1,1,.250,4,.167,6,0,,0,8:18,0,0,-7,3,0,0,1
0,0,3,1,0,.000,2,.200,5,0,,0,7:57,0,0,-6,2,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
