ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,3,6,3,.429,7,.545,11,4,1.000,4,35:22,0,3,+11,19,2,3,3
8,0,1,9,4,.400,10,.474,19,7,.778,9,34:12,0,2,+12,29,0,1,1
4,0,4,5,1,.500,2,.417,12,0,,0,31:51,1,1,+6,11,1,2,5
2,1,4,3,2,.400,5,.333,9,2,.667,3,29:00,0,6,+2,10,1,1,4
5,1,5,3,1,1.000,1,.750,4,0,,0,20:42,2,3,+7,7,0,1,7
2,0,5,6,1,.333,3,.600,10,2,1.000,2,29:18,2,4,+13,15,0,2,7
2,0,4,1,0,,0,.333,3,0,,0,19:25,0,1,+2,2,0,1,4
2,0,1,4,2,.667,3,.500,8,0,,0,13:39,0,1,0,10,0,0,1
0,0,4,1,1,.500,2,.500,2,0,,0,13:03,0,3,-1,3,0,1,4
0,0,2,2,1,1.000,1,.667,3,0,,0,12:22,2,1,+12,5,1,0,4
0,0,1,0,0,,0,,0,0,,0,1:06,0,0,+1,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
