ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,2,7,1,.167,6,.500,14,6,1.000,6,33:55,0,5,-6,21,0,2,2
2,0,5,7,1,.500,2,.636,11,0,,0,33:09,1,2,-17,15,1,5,6
4,0,3,2,2,.400,5,.333,6,2,1.000,2,32:58,0,2,-7,8,3,1,3
2,0,2,6,4,.500,8,.429,14,0,,0,29:13,0,3,-3,16,3,3,2
0,2,2,1,0,,0,.250,4,1,.500,2,13:25,2,2,+2,3,0,1,4
2,0,3,4,1,.500,2,.267,15,4,1.000,4,25:10,4,3,-17,13,1,2,7
1,0,1,5,2,.400,5,.625,8,2,.667,3,22:16,1,4,-21,14,0,1,2
0,0,3,1,1,.500,2,.500,2,3,.750,4,15:10,0,0,+4,6,2,1,3
0,0,1,0,0,.000,1,.000,2,0,,0,12:36,0,0,-6,0,0,0,1
2,0,2,0,0,.000,1,.000,2,0,,0,10:34,0,2,-11,0,0,1,2
1,0,1,0,0,.000,1,.000,2,0,,0,7:38,1,0,-12,0,1,0,2
0,0,0,1,0,,0,1.000,1,0,,0,1:58,0,0,-3,2,0,0,0
0,0,0,0,0,,0,,0,1,.500,2,1:58,0,0,-3,1,0,1,0
