ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,6,8,2,1.000,2,.500,16,0,,0,39:12,0,4,+12,18,0,0,6
8,0,4,7,2,.200,10,.304,23,9,1.000,9,34:34,0,3,+3,25,1,1,4
3,0,4,6,2,.500,4,.545,11,3,1.000,3,31:38,0,3,+5,17,2,0,4
2,1,4,4,0,,0,.571,7,2,1.000,2,25:20,3,4,+1,10,0,1,7
1,0,2,2,0,,0,1.000,2,0,.000,1,13:10,1,1,-1,4,0,0,3
4,0,2,3,1,.333,3,.375,8,5,.556,9,32:51,0,5,+2,12,1,3,2
0,0,3,3,1,1.000,1,1.000,3,0,,0,20:45,1,1,+7,7,0,0,4
4,2,6,5,2,.667,3,.714,7,2,1.000,2,20:16,0,4,+10,14,0,3,6
1,0,3,2,1,.333,3,.500,4,0,,0,13:26,0,0,+5,5,0,1,3
1,0,0,0,0,.000,1,.000,2,0,,0,8:48,1,2,-4,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
