ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,1,3,8,0,.000,2,.471,17,4,.667,6,35:10,0,1,-16,20,1,3,3
1,0,5,3,2,.400,5,.333,9,0,,0,34:02,0,2,-16,8,2,1,5
4,0,1,8,1,.200,5,.500,16,0,,0,33:01,0,0,-16,17,0,0,1
2,0,2,2,0,.000,1,.500,4,0,,0,21:01,1,4,0,4,2,2,3
1,1,5,2,0,,0,1.000,2,0,,0,20:57,4,4,0,4,0,1,9
3,0,3,4,1,.143,7,.333,12,0,,0,30:19,2,0,-20,9,1,1,5
2,0,4,0,0,.000,5,.000,11,0,,0,23:05,3,3,-3,0,1,0,7
0,1,3,2,0,,0,.250,8,2,1.000,2,18:24,1,1,-15,6,1,2,4
0,2,0,0,0,,0,,0,2,1.000,2,10:38,0,1,-3,2,0,0,0
1,1,2,2,1,.500,2,.667,3,0,,0,8:06,0,0,+6,5,0,1,2
0,1,1,0,0,,0,,0,0,,0,3:20,0,0,+3,0,0,0,1
0,0,0,1,0,,0,.500,2,0,.000,1,1:57,0,0,0,2,0,0,0
,,,,,,,,,,,,,,,,,,,
