ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,2,1,7,1,.500,2,.438,16,3,1.000,3,35:51,1,3,-25,18,0,0,2
0,0,3,2,1,.250,4,.250,8,0,,0,31:30,0,1,-17,5,2,1,3
6,0,3,1,0,.000,4,.143,7,3,.750,4,30:53,0,2,-8,5,1,1,3
2,1,7,7,3,.600,5,.438,16,0,,0,28:52,0,3,-1,17,1,0,7
4,0,1,1,0,.000,3,.200,5,0,,0,17:42,0,1,-7,2,0,2,1
0,1,7,4,0,,0,.444,9,2,.667,3,21:12,3,2,-11,10,0,1,10
0,0,0,3,2,1.000,2,.750,4,0,,0,18:17,0,2,-6,8,0,0,0
7,0,2,1,0,.000,1,.167,6,0,,0,17:07,0,0,-14,2,0,0,2
1,0,2,3,0,,0,.500,6,0,.000,1,13:21,0,0,-4,6,0,2,2
0,1,0,1,0,.000,4,.200,5,0,,0,12:04,0,3,-9,2,0,0,0
0,0,0,1,0,,0,1.000,1,0,,0,6:53,1,2,-6,2,0,0,1
0,0,1,0,0,,0,.000,1,1,.500,2,3:09,1,0,-1,1,0,0,2
0,1,0,0,0,,0,.000,1,0,,0,3:09,1,0,-1,0,0,0,1
