ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,2,12,0,.000,1,.500,24,4,.800,5,40:57,0,5,-10,28,2,2,2
0,0,3,7,6,.462,13,.467,15,2,.667,3,37:33,0,1,-10,22,2,1,3
4,1,6,3,0,,0,.429,7,0,,0,24:45,1,6,-5,6,1,1,7
0,0,1,2,1,.500,2,.400,5,0,,0,15:33,2,1,-3,5,0,0,3
0,0,0,0,0,.000,2,.000,3,0,,0,9:34,0,1,-10,0,0,0,0
4,0,4,3,0,.000,1,.429,7,0,,0,32:16,0,1,+5,6,0,2,4
0,1,7,1,0,.000,1,.125,8,1,.500,2,29:25,1,3,-1,3,2,1,8
6,0,2,4,1,.333,3,.364,11,0,,0,28:13,0,0,+1,9,1,1,2
1,1,2,2,0,,0,.667,3,0,,0,21:22,1,1,-4,4,1,1,3
0,0,0,0,0,,0,,0,0,,0,0:22,0,0,+2,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
