ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,4,4,3,.750,4,.444,9,0,,0,36:13,1,4,-7,11,0,2,5
2,0,3,6,1,.200,5,.462,13,2,1.000,2,35:10,1,5,-20,15,0,3,4
1,0,4,4,1,.333,3,.364,11,0,,0,28:02,0,1,-2,9,1,1,4
6,0,2,5,1,.250,4,.417,12,3,.750,4,26:32,1,3,-8,14,2,0,3
1,1,4,2,0,,0,.500,4,2,1.000,2,22:00,0,3,-22,6,0,2,4
3,0,3,6,1,.333,3,.500,12,1,1.000,1,21:30,0,4,-3,14,0,4,3
4,0,4,1,1,.200,5,.167,6,3,.750,4,21:30,1,3,-3,6,0,0,5
0,1,5,4,0,,0,.667,6,2,.500,4,19:54,4,1,+5,10,2,2,9
0,0,2,1,0,.000,2,.250,4,0,,0,18:08,1,2,-8,2,0,1,3
1,1,2,3,2,.500,4,.429,7,1,1.000,1,8:45,2,0,+7,9,0,1,4
0,0,0,1,1,1.000,1,1.000,1,0,,0,1:08,0,0,+3,3,0,0,0
0,0,0,1,0,,0,1.000,1,0,,0,1:08,0,0,+3,2,0,0,0
,,,,,,,,,,,,,,,,,,,
