ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,4,7,0,.000,4,.438,16,2,1.000,2,37:18,1,2,+2,16,0,0,5
3,0,2,4,0,.000,7,.308,13,0,,0,37:18,0,1,+2,8,2,0,2
3,0,2,5,3,.429,7,.556,9,0,,0,30:30,0,3,-3,13,2,0,2
3,1,10,9,4,.667,6,.474,19,2,1.000,2,30:24,0,2,-5,24,1,1,10
6,0,2,4,2,.286,7,.286,14,2,1.000,2,29:52,0,3,-9,12,1,2,2
3,0,4,2,1,.333,3,.250,8,0,,0,20:21,1,2,-4,5,2,1,5
1,1,5,2,0,,0,.500,4,0,,0,17:37,3,4,-2,4,1,2,8
2,0,3,1,0,.000,2,.143,7,4,1.000,4,17:31,0,2,-4,6,1,0,3
0,0,1,1,0,.000,1,.500,2,1,1.000,1,8:30,0,1,-3,3,0,0,1
0,0,1,0,0,,0,,0,0,,0,5:44,0,0,+4,0,0,0,1
0,0,0,0,0,,0,,0,0,,0,4:42,0,1,-11,0,0,0,0
0,0,0,0,0,,0,,0,0,,0,0:16,0,0,-2,0,0,0,0
,,,,,,,,,,,,,,,,,,,
