ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,9,10,1,.500,2,.625,16,1,.500,2,39:33,0,1,+3,22,0,3,9
1,0,0,6,3,.429,7,.600,10,4,.667,6,33:41,0,5,+12,19,2,1,0
2,1,4,7,3,.429,7,.467,15,3,.600,5,32:03,0,0,+5,20,0,2,4
3,0,1,2,2,.500,4,.286,7,3,.750,4,24:44,0,5,+11,9,0,1,1
1,0,7,1,0,.000,2,.250,4,0,,0,19:33,1,2,-12,2,0,1,8
0,0,7,4,3,.750,4,.800,5,0,,0,23:21,2,3,+12,11,2,0,9
1,0,2,4,0,,0,.500,8,4,1.000,4,22:59,1,2,+7,12,0,1,3
13,0,2,3,0,.000,4,.375,8,0,,0,20:15,0,1,-6,6,0,0,2
1,0,1,3,2,1.000,2,.600,5,2,1.000,2,18:17,0,2,-10,10,1,1,1
0,0,2,0,0,,0,.000,1,1,.500,2,5:34,1,1,+3,1,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
