ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,6,8,3,.500,6,.471,17,8,.889,9,40:11,0,3,-2,27,0,2,6
5,0,2,11,9,.818,11,.647,17,1,.500,2,39:05,0,4,+3,32,0,2,2
2,0,7,6,1,.333,3,.429,14,0,,0,37:37,0,1,+6,13,1,0,7
2,0,5,3,3,.600,5,.333,9,0,,0,32:26,0,1,+13,9,0,0,5
2,0,3,7,1,.333,3,.583,12,4,1.000,4,29:23,0,5,+17,19,0,0,3
1,1,4,0,0,.000,2,.000,5,1,.500,2,32:45,1,4,-7,1,1,0,5
0,3,4,0,0,,0,,0,4,1.000,4,17:35,1,3,-4,4,0,0,5
0,0,2,1,0,,0,1.000,1,1,.500,2,8:04,0,3,-5,3,1,0,2
0,0,1,0,0,.000,1,.000,1,0,,0,2:55,0,0,-1,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
