ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,3,4,2,.500,4,.500,8,0,,0,36:51,0,2,-5,10,0,1,3
3,0,5,6,2,1.000,2,.400,15,5,1.000,5,33:59,3,3,0,19,0,1,8
3,0,2,7,2,.333,6,.538,13,2,1.000,2,33:56,0,2,-2,18,1,0,2
2,1,6,7,2,1.000,2,.500,14,7,1.000,7,31:11,1,3,+6,23,0,0,7
0,1,4,3,0,,0,.333,9,1,1.000,1,22:51,2,4,-2,7,1,0,6
1,1,2,5,4,.667,6,.500,10,1,.500,2,23:54,1,2,0,15,1,1,3
11,0,2,4,0,.000,2,.571,7,0,,0,19:24,0,0,+2,8,0,2,2
0,0,2,3,0,.000,1,.600,5,0,,0,14:54,0,2,-7,6,0,0,2
0,1,3,3,2,.667,3,.750,4,0,,0,14:01,0,1,-3,8,0,0,3
0,0,0,1,0,.000,1,.333,3,0,,0,6:14,0,2,+1,2,0,0,0
1,0,1,1,0,,0,.333,3,0,,0,2:45,1,0,-5,2,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
