ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,1,2,6,0,.000,3,.462,13,2,1.000,2,35:42,0,1,-13,14,0,1,2
2,1,1,4,3,.600,5,.444,9,1,1.000,1,35:42,0,2,-13,12,0,1,1
9,0,2,5,2,.400,5,.455,11,0,,0,34:11,0,3,-11,12,0,1,2
0,0,4,4,0,.000,5,.286,14,1,1.000,1,28:48,1,3,-20,9,1,1,5
0,1,9,1,0,,0,.500,2,0,,0,17:19,0,3,-14,2,1,3,9
4,0,4,3,1,.250,4,.333,9,2,1.000,2,26:46,1,0,+8,9,1,2,5
1,0,4,2,1,.500,2,.400,5,0,,0,19:58,4,2,-10,5,1,3,8
0,0,1,5,0,,0,.625,8,1,.500,2,15:55,0,3,-1,11,0,0,1
1,0,1,3,0,.000,1,.750,4,0,,0,14:47,0,0,-6,6,0,0,1
0,1,1,0,0,,0,,0,0,,0,5:22,0,3,+3,0,0,0,1
0,0,0,0,0,,0,.000,1,1,.500,2,1:50,0,0,-1,1,0,0,0
0,0,1,0,0,.000,1,.000,1,0,,0,1:50,0,0,-1,0,0,0,1
0,0,0,0,0,,0,,0,0,,0,1:50,0,0,-1,0,0,0,0
