date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Tue, Oct 28, 2014",@,L,8:00p,L 1,1,San Antonio Spurs,101,,100,0
"Thu, Oct 30, 2014",,W,8:30p,W 1,1,Utah Jazz,102,,120,1
"Sat, Nov 1, 2014",@,W,7:00p,W 2,1,New Orleans Pelicans,104,,109,2
"Mon, Nov 3, 2014",,W,8:30p,W 3,1,Boston Celtics,113,,118,3
"Thu, Nov 6, 2014",@,L,10:30p,L 1,2,Portland Trail Blazers,108,,87,3
"Fri, Nov 7, 2014",@,W,9:00p,W 1,2,Utah Jazz,82,,105,4
"Sun, Nov 9, 2014",,L,7:30p,L 1,3,Miami Heat,105,,96,4
"Tue, Nov 11, 2014",,W,8:30p,W 1,3,Sacramento Kings,98,,106,5
"Thu, Nov 13, 2014",,W,8:30p,W 2,3,Philadelphia 76ers,70,,123,6
"Sat, Nov 15, 2014",,W,8:30p,W 3,3,Minnesota Timberwolves,117,,131,7
"Mon, Nov 17, 2014",@,W,7:00p,W 4,3,Charlotte Hornets,80,,107,8
"Wed, Nov 19, 2014",@,W,7:00p,W 5,3,Washington Wizards,102,,105,9
"Fri, Nov 21, 2014",,W,8:30p,W 6,3,Los Angeles Lakers,106,,140,10
"Sat, Nov 22, 2014",@,L,8:00p,L 1,4,Houston Rockets,95,,92,10
"Mon, Nov 24, 2014",,L,8:30p,L 2,5,Indiana Pacers,111,,100,10
"Wed, Nov 26, 2014",,W,7:30p,W 1,5,New York Knicks,102,OT,109,11
"Fri, Nov 28, 2014",@,W,7:30p,W 2,5,Toronto Raptors,102,,106,12
"Sat, Nov 29, 2014",@,W,7:00p,W 3,5,Philadelphia 76ers,103,,110,13
"Tue, Dec 2, 2014",@,W,8:00p,W 4,5,Chicago Bulls,129,2OT,132,14
"Wed, Dec 3, 2014",@,W,8:00p,W 5,5,Milwaukee Bucks,105,,107,15
"Fri, Dec 5, 2014",,L,8:30p,L 1,6,Phoenix Suns,118,,106,15
"Sun, Dec 7, 2014",,W,7:30p,W 1,6,Milwaukee Bucks,102,,125,16
"Tue, Dec 9, 2014",@,L,8:00p,L 1,7,Memphis Grizzlies,114,,105,16
"Wed, Dec 10, 2014",,W,8:00p,W 1,7,New Orleans Pelicans,107,,112,17
"Sat, Dec 13, 2014",,L,2:00p,L 1,8,Golden State Warriors,105,,98,17
"Tue, Dec 16, 2014",@,W,8:00p,W 1,8,New York Knicks,87,,107,18
"Wed, Dec 17, 2014",@,W,7:30p,W 2,8,Detroit Pistons,106,,117,19
"Sat, Dec 20, 2014",,W,8:30p,W 3,8,San Antonio Spurs,93,,99,20
"Mon, Dec 22, 2014",,L,8:30p,L 1,9,Atlanta Hawks,105,,102,20
"Tue, Dec 23, 2014",@,L,9:00p,L 2,10,Phoenix Suns,124,,115,20
"Fri, Dec 26, 2014",,W,8:30p,W 1,10,Los Angeles Lakers,98,,102,21
"Sun, Dec 28, 2014",,W,7:30p,W 2,10,Oklahoma City Thunder,107,,112,22
"Tue, Dec 30, 2014",,W,8:30p,W 3,10,Washington Wizards,87,,114,23
"Fri, Jan 2, 2015",@,W,7:30p,W 4,10,Boston Celtics,101,,119,24
"Sun, Jan 4, 2015",@,W,1:00p,W 5,10,Cleveland Cavaliers,90,,109,25
"Mon, Jan 5, 2015",@,W,7:30p,W 6,10,Brooklyn Nets,88,OT,96,26
"Wed, Jan 7, 2015",,L,8:30p,L 1,11,Detroit Pistons,108,,95,26
"Sat, Jan 10, 2015",@,L,3:30p,L 2,12,Los Angeles Clippers,120,,100,26
"Tue, Jan 13, 2015",@,W,10:00p,W 1,12,Sacramento Kings,104,OT,108,27
"Wed, Jan 14, 2015",@,L,9:00p,L 1,13,Denver Nuggets,114,,107,27
"Fri, Jan 16, 2015",,W,8:30p,W 1,13,Denver Nuggets,89,,97,28
"Mon, Jan 19, 2015",@,W,5:00p,W 2,13,Memphis Grizzlies,95,,103,29
"Wed, Jan 21, 2015",@,W,8:00p,W 3,13,Minnesota Timberwolves,75,,98,30
"Fri, Jan 23, 2015",,L,8:00p,L 1,14,Chicago Bulls,102,,98,30
"Sun, Jan 25, 2015",@,L,6:00p,L 2,15,New Orleans Pelicans,109,,106,30
"Tue, Jan 27, 2015",,L,8:30p,L 3,16,Memphis Grizzlies,109,,90,30
"Wed, Jan 28, 2015",@,L,8:00p,L 4,17,Houston Rockets,99,,94,30
"Fri, Jan 30, 2015",@,W,8:00p,W 1,17,Miami Heat,72,,93,31
"Sat, Jan 31, 2015",@,W,7:00p,W 2,17,Orlando Magic,93,,108,32
"Mon, Feb 2, 2015",,W,8:30p,W 3,17,Minnesota Timberwolves,94,,100,33
"Wed, Feb 4, 2015",@,L,10:30p,L 1,18,Golden State Warriors,128,,114,33
"Thu, Feb 5, 2015",@,W,10:00p,W 1,18,Sacramento Kings,78,,101,34
"Sat, Feb 7, 2015",,W,8:30p,W 2,18,Portland Trail Blazers,101,OT,111,35
"Mon, Feb 9, 2015",,L,8:30p,L 1,19,Los Angeles Clippers,115,,98,35
"Wed, Feb 11, 2015",,W,8:30p,W 1,19,Utah Jazz,82,,87,36
"Thu, Feb 19, 2015",@,L,8:00p,L 1,20,Oklahoma City Thunder,104,,89,36
"Fri, Feb 20, 2015",,W,8:30p,W 1,20,Houston Rockets,100,,111,37
"Sun, Feb 22, 2015",,W,7:30p,W 2,20,Charlotte Hornets,81,,92,38
"Tue, Feb 24, 2015",,W,8:30p,W 3,20,Toronto Raptors,92,,99,39
"Wed, Feb 25, 2015",@,L,7:30p,L 1,21,Atlanta Hawks,104,,87,39
"Sat, Feb 28, 2015",,L,8:30p,L 2,22,Brooklyn Nets,104,,94,39
"Mon, Mar 2, 2015",,W,8:30p,W 1,22,New Orleans Pelicans,93,,102,40
"Thu, Mar 5, 2015",@,L,10:30p,L 1,23,Portland Trail Blazers,94,,75,40
"Fri, Mar 6, 2015",@,L,10:30p,L 2,24,Golden State Warriors,104,,89,40
"Sun, Mar 8, 2015",@,W,9:30p,W 1,24,Los Angeles Lakers,93,,100,41
"Tue, Mar 10, 2015",,L,8:30p,L 1,25,Cleveland Cavaliers,127,,94,41
"Fri, Mar 13, 2015",,W,8:30p,W 1,25,Los Angeles Clippers,99,,129,42
"Mon, Mar 16, 2015",,W,8:30p,W 2,25,Oklahoma City Thunder,115,,119,43
"Wed, Mar 18, 2015",,W,8:00p,W 3,25,Orlando Magic,102,,107,44
"Fri, Mar 20, 2015",,L,8:30p,L 1,26,Memphis Grizzlies,112,,101,44
"Sun, Mar 22, 2015",@,L,9:00p,L 2,27,Phoenix Suns,98,,92,44
"Tue, Mar 24, 2015",,W,8:00p,W 1,27,San Antonio Spurs,94,,101,45
"Fri, Mar 27, 2015",@,L,8:30p,L 1,28,San Antonio Spurs,94,,76,45
"Sun, Mar 29, 2015",@,L,7:00p,L 2,29,Indiana Pacers,104,,99,45
"Wed, Apr 1, 2015",@,W,8:00p,W 1,29,Oklahoma City Thunder,131,,135,46
"Thu, Apr 2, 2015",,L,8:30p,L 1,30,Houston Rockets,108,,101,46
"Sat, Apr 4, 2015",,L,8:30p,L 2,31,Golden State Warriors,123,,110,46
"Wed, Apr 8, 2015",,W,9:30p,W 1,31,Phoenix Suns,104,,107,47
"Fri, Apr 10, 2015",@,W,9:00p,W 2,31,Denver Nuggets,143,2OT,144,48
"Sun, Apr 12, 2015",@,W,9:30p,W 3,31,Los Angeles Lakers,106,,120,49
"Mon, Apr 13, 2015",@,L,9:00p,L 1,32,Utah Jazz,109,,92,49
"Wed, Apr 15, 2015",,W,8:00p,W 1,32,Portland Trail Blazers,98,,114,50
