date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Wed, Oct 29, 2014",@,L,7:30p,L 1,1,Boston Celtics,121,,105,0
"Sat, Nov 1, 2014",@,W,7:30p,W 1,1,Detroit Pistons,90,,102,1
"Mon, Nov 3, 2014",,W,7:30p,W 2,1,Oklahoma City Thunder,85,,116,2
"Wed, Nov 5, 2014",,L,7:30p,L 1,2,Minnesota Timberwolves,98,,91,2
"Fri, Nov 7, 2014",,W,7:30p,W 1,2,New York Knicks,99,,110,3
"Sun, Nov 9, 2014",,W,3:30p,W 2,2,Orlando Magic,96,,104,4
"Wed, Nov 12, 2014",@,L,9:00p,L 1,3,Phoenix Suns,112,,104,4
"Thu, Nov 13, 2014",@,L,10:30p,L 2,4,Golden State Warriors,107,,99,4
"Sat, Nov 15, 2014",@,L,10:00p,L 3,5,Portland Trail Blazers,97,,87,4
"Mon, Nov 17, 2014",,L,7:30p,L 4,6,Miami Heat,95,,83,4
"Wed, Nov 19, 2014",,L,7:30p,L 5,7,Milwaukee Bucks,122,3OT,118,4
"Fri, Nov 21, 2014",@,W,8:00p,W 1,7,Oklahoma City Thunder,92,,94,5
"Sat, Nov 22, 2014",@,L,8:30p,L 1,8,San Antonio Spurs,99,,87,5
"Wed, Nov 26, 2014",@,W,7:00p,W 1,8,Philadelphia 76ers,91,,99,6
"Sun, Nov 30, 2014",,L,3:00p,L 1,9,Chicago Bulls,102,,84,6
"Tue, Dec 2, 2014",@,W,7:30p,W 1,9,New York Knicks,93,,98,7
"Wed, Dec 3, 2014",,W,7:30p,W 2,9,San Antonio Spurs,93,OT,95,8
"Fri, Dec 5, 2014",,L,7:30p,L 1,10,Atlanta Hawks,98,,75,8
"Mon, Dec 8, 2014",,L,7:30p,L 2,11,Cleveland Cavaliers,110,,88,8
"Wed, Dec 10, 2014",@,L,8:00p,L 3,12,Chicago Bulls,105,,80,8
"Fri, Dec 12, 2014",,W,7:30p,W 1,12,Philadelphia 76ers,70,,88,9
"Sat, Dec 13, 2014",@,W,7:00p,W 2,12,Charlotte Hornets,87,,114,10
"Tue, Dec 16, 2014",,L,7:30p,L 1,13,Miami Heat,95,,91,10
"Wed, Dec 17, 2014",@,L,8:00p,L 2,14,Toronto Raptors,105,,89,10
