ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,5,6,1,.200,5,.429,14,1,1.000,1,31:26,0,1,0,14,1,3,5
2,1,5,4,2,.286,7,.235,17,1,.500,2,31:09,4,2,+3,11,1,1,9
1,1,8,6,0,.000,2,.429,14,2,1.000,2,29:39,1,2,0,14,0,1,9
4,0,7,3,1,1.000,1,.333,9,0,,0,24:34,0,2,+8,7,1,0,7
2,0,1,0,0,.000,1,.000,1,0,,0,14:37,0,1,+5,0,0,1,1
1,0,2,6,1,.250,4,.500,12,2,.667,3,23:13,0,1,+2,15,0,0,2
2,1,2,4,1,.333,3,.571,7,2,1.000,2,20:14,1,1,-8,11,0,0,3
1,1,3,3,1,1.000,1,.375,8,0,,0,18:20,1,1,-5,7,0,4,4
0,0,1,2,2,.667,3,.500,4,0,,0,16:52,0,1,0,6,0,0,1
0,0,2,0,0,.000,2,.000,3,0,,0,15:08,1,2,-7,0,1,1,3
0,0,2,1,1,.500,2,.333,3,1,.500,2,14:48,0,2,-3,4,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
