ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,3,7,10,4,.364,11,.400,25,6,.857,7,31:08,3,2,-13,30,0,2,10
1,0,3,11,2,.400,5,.611,18,5,1.000,5,30:23,0,2,-3,29,2,2,3
3,2,7,5,1,1.000,1,.625,8,0,,0,28:48,3,4,-9,11,1,2,10
1,0,3,3,0,.000,2,.429,7,0,.000,1,19:29,1,5,-5,6,0,1,4
1,0,2,1,0,.000,2,.200,5,0,,0,17:40,0,2,-18,2,2,1,2
1,0,3,3,1,.143,7,.333,9,0,,0,29:24,0,4,-3,7,1,1,3
0,0,6,3,1,.250,4,.500,6,2,1.000,2,24:05,0,1,+9,9,1,1,6
7,0,2,2,1,.250,4,.333,6,0,,0,19:08,0,0,-2,5,0,0,2
4,0,1,3,2,.667,3,.600,5,3,.750,4,18:40,0,5,+7,11,0,1,1
2,0,4,2,0,.000,1,.333,6,0,.000,1,11:59,2,2,-1,4,1,1,6
0,1,0,2,0,.000,1,.500,4,0,,0,9:16,0,0,+3,4,0,2,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
