ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,1,1,3,0,.000,1,.500,6,2,1.000,2,26:18,0,2,-10,8,2,2,1
2,0,4,9,0,,0,.692,13,1,1.000,1,22:03,3,1,-8,19,1,0,7
2,0,6,3,0,.000,2,.375,8,0,,0,21:55,1,3,-15,6,0,2,7
3,1,1,5,1,.200,5,.385,13,3,.750,4,20:28,0,3,-10,14,0,2,1
2,0,1,2,0,.000,1,.500,4,0,,0,18:12,1,3,-7,4,1,1,2
1,1,1,4,0,.000,1,.500,8,2,1.000,2,26:08,1,5,-12,10,1,1,2
2,0,6,7,2,.667,3,.636,11,4,.667,6,22:42,0,0,+2,20,0,0,6
3,0,1,0,0,.000,1,.000,2,1,.250,4,20:50,0,2,-17,1,0,3,1
2,0,2,4,0,,0,.800,5,2,1.000,2,18:06,0,1,-4,10,0,2,2
0,0,3,3,0,,0,.600,5,0,,0,15:21,0,1,-3,6,0,0,3
3,0,0,3,0,,0,1.000,3,4,.800,5,13:58,0,1,-3,10,0,1,0
0,1,5,0,0,.000,1,.000,3,0,,0,10:36,0,0,-10,0,0,0,5
0,0,1,0,0,,0,.000,1,0,,0,3:23,0,0,-8,0,0,0,1
