ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
11,1,2,4,1,.143,7,.250,16,3,.600,5,32:51,1,0,+12,12,3,4,3
1,0,6,9,2,.333,6,.600,15,6,1.000,6,31:20,2,2,+9,26,0,2,8
1,2,13,4,0,.000,2,.500,8,6,1.000,6,30:30,1,2,+13,14,1,0,14
1,2,2,2,2,.500,4,.333,6,0,,0,29:54,1,3,-12,6,3,1,3
1,1,4,1,0,.000,1,.250,4,0,,0,22:38,1,3,-16,2,0,4,5
1,0,0,5,1,.500,2,.556,9,4,.800,5,23:49,0,3,+5,15,1,1,0
1,0,2,2,1,.250,4,.286,7,0,,0,18:13,0,1,-2,5,1,2,2
2,0,3,5,2,1.000,2,1.000,5,2,1.000,2,18:06,5,2,+10,14,1,1,8
3,0,1,3,2,.400,5,.333,9,1,.500,2,17:30,0,3,-16,9,1,1,1
1,0,0,1,0,,0,1.000,1,1,.500,2,8:22,0,3,-4,3,1,2,0
0,0,1,1,0,.000,1,.250,4,0,,0,6:47,0,0,-9,2,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
