ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,2,10,4,1,.500,2,.267,15,8,1.000,8,36:59,1,2,-3,17,4,3,11
2,1,4,10,1,.167,6,.476,21,4,1.000,4,34:25,3,2,-7,25,0,1,7
4,0,9,4,2,.400,5,.444,9,16,.941,17,33:35,3,4,-10,26,0,1,12
2,1,3,4,2,.333,6,.333,12,2,1.000,2,27:43,0,2,-5,12,0,1,3
0,0,1,0,0,.000,2,.000,2,2,1.000,2,15:33,0,1,-1,2,2,0,1
4,0,1,3,0,.000,2,.375,8,0,.000,2,25:32,0,1,-7,6,1,1,1
2,0,3,0,0,.000,1,.000,2,2,1.000,2,17:08,0,2,-5,2,0,0,3
0,1,3,5,1,.333,3,.625,8,0,,0,16:53,1,2,-3,11,1,0,4
1,0,2,1,1,1.000,1,.250,4,0,,0,14:25,0,0,+1,3,0,2,2
0,1,3,0,0,.000,1,.000,3,1,.500,2,10:04,1,0,0,1,0,2,4
0,0,1,0,0,.000,2,.000,2,0,,0,7:43,0,3,-5,0,0,1,1
,,,,,,,,,,,,,,,,,,,
