ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,2,5,5,1,.250,4,.385,13,6,.857,7,29:11,0,3,-14,17,0,1,5
2,0,2,2,0,.000,4,.333,6,0,,0,20:03,0,1,-19,4,1,1,2
1,0,1,2,0,,0,.500,4,1,.500,2,17:25,1,2,-16,5,0,0,2
2,0,3,3,1,.500,2,.429,7,0,,0,16:26,0,5,-13,7,0,3,3
0,0,1,3,2,.500,4,.600,5,0,,0,13:24,1,0,-17,8,1,1,2
1,1,8,3,0,.000,2,.333,9,2,1.000,2,25:00,3,3,-1,8,0,1,11
1,0,3,3,1,.250,4,.250,12,0,,0,24:50,1,1,0,7,1,1,4
1,0,2,4,0,.000,1,.400,10,2,.667,3,22:56,0,0,-2,10,0,0,2
3,0,3,2,0,.000,1,.400,5,1,.500,2,21:19,0,2,+4,5,0,2,3
0,0,2,5,2,.667,3,.714,7,6,.750,8,18:17,0,2,+2,18,1,0,2
0,0,1,1,0,.000,2,.250,4,0,,0,14:42,0,3,+5,2,2,2,1
0,0,0,1,0,.000,2,.250,4,0,,0,10:20,1,1,-3,2,0,0,1
0,0,2,2,0,.000,1,.667,3,0,,0,6:07,2,1,-1,4,0,0,4
