ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,1,0,3,0,.000,2,.375,8,2,1.000,2,30:45,0,4,-10,8,2,2,0
4,0,5,5,2,.333,6,.500,10,2,1.000,2,29:59,1,3,-23,14,1,6,6
2,2,2,4,3,.375,8,.333,12,4,.667,6,27:43,2,2,-19,15,0,1,4
2,0,3,4,0,,0,.571,7,1,1.000,1,27:11,5,4,-12,9,2,3,8
1,0,3,5,2,.333,6,.357,14,1,1.000,1,26:43,0,2,-16,13,0,0,3
1,3,6,2,1,.250,4,.286,7,2,1.000,2,22:54,0,1,-5,7,0,2,6
3,0,4,4,3,.375,8,.364,11,0,,0,22:43,0,1,-6,11,0,0,4
2,0,1,2,1,.200,5,.222,9,0,,0,17:26,1,1,-7,5,2,1,2
1,2,2,3,0,.000,1,.429,7,1,.500,2,17:21,0,3,-3,7,1,1,2
0,1,1,1,0,,0,1.000,1,0,,0,6:57,3,1,+2,2,0,0,4
0,0,0,1,0,,0,1.000,1,0,,0,3:26,0,0,+3,2,0,0,0
0,0,0,0,0,,0,.000,1,0,,0,3:26,0,0,+3,0,0,1,0
0,0,1,0,0,,0,.000,1,0,,0,3:26,0,0,+3,0,1,0,1
