ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,2,2,1,0,.000,2,.200,5,2,1.000,2,28:46,0,2,-7,4,2,3,2
3,1,7,5,0,.000,1,.625,8,0,.000,1,27:34,3,1,-8,10,3,3,10
7,0,2,5,2,.400,5,.500,10,4,.667,6,26:31,0,2,-11,16,0,1,2
1,0,3,3,2,.400,5,.300,10,0,,0,25:36,0,0,-18,8,0,1,3
2,1,3,8,2,.667,3,.615,13,2,.667,3,24:00,1,3,-22,20,0,3,4
1,0,2,1,1,.200,5,.167,6,0,,0,23:40,0,4,-6,3,0,3,2
0,0,2,3,2,.333,6,.333,9,2,.500,4,21:25,0,2,-11,10,1,3,2
2,0,1,4,2,.667,3,.667,6,0,.000,1,18:02,0,0,-10,10,1,1,1
1,0,1,0,0,.000,1,.000,2,0,,0,16:38,1,3,-18,0,1,1,2
0,0,2,0,0,.000,1,.000,1,1,.500,2,10:47,1,0,-4,1,0,0,3
0,0,2,3,0,.000,2,.600,5,2,.667,3,9:46,2,0,+5,8,0,0,4
0,0,2,3,0,,0,.750,4,1,1.000,1,7:15,1,0,+5,7,0,0,3
,,,,,,,,,,,,,,,,,,,
