date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Fri, Nov 2, 2012",,L,7:30p,L 1,1,Houston Rockets,109,,102,0
"Sun, Nov 4, 2012",@,W,7:00p,W 1,1,Oklahoma City Thunder,95,,104,1
"Wed, Nov 7, 2012",,W,7:30p,W 2,1,Indiana Pacers,86,,89,2
"Fri, Nov 9, 2012",,L,7:30p,L 1,2,Miami Heat,95,,89,2
"Sun, Nov 11, 2012",@,L,3:30p,L 2,3,Los Angeles Clippers,89,,76,2
"Mon, Nov 12, 2012",@,W,10:00p,W 1,3,Portland Trail Blazers,87,,95,3
"Wed, Nov 14, 2012",@,L,10:30p,L 1,4,Golden State Warriors,92,,88,3
"Fri, Nov 16, 2012",@,W,10:00p,W 1,4,Sacramento Kings,96,,112,4
"Mon, Nov 19, 2012",,W,7:30p,W 2,4,Orlando Magic,72,,81,5
"Wed, Nov 21, 2012",,W,7:30p,W 3,4,Washington Wizards,100,OT,101,6
"Fri, Nov 23, 2012",@,W,7:00p,W 4,4,Charlotte Bobcats,91,,101,7
"Sat, Nov 24, 2012",,W,7:00p,W 5,4,Los Angeles Clippers,93,,104,8
"Wed, Nov 28, 2012",,W,7:30p,W 6,4,Charlotte Bobcats,91,,94,9
"Fri, Nov 30, 2012",,L,7:30p,L 1,5,Cleveland Cavaliers,113,,111,9
"Wed, Dec 5, 2012",,W,8:00p,W 1,5,Denver Nuggets,104,,108,10
"Fri, Dec 7, 2012",,W,7:30p,W 2,5,Washington Wizards,95,,104,11
"Sat, Dec 8, 2012",@,W,8:00p,W 3,5,Memphis Grizzlies,83,,93,12
"Mon, Dec 10, 2012",@,L,7:30p,L 1,6,Miami Heat,101,,92,12
"Wed, Dec 12, 2012",@,W,7:00p,W 1,6,Orlando Magic,80,,86,13
"Thu, Dec 13, 2012",,W,7:30p,W 2,6,Charlotte Bobcats,90,,113,14
"Sat, Dec 15, 2012",,L,7:00p,L 1,7,Golden State Warriors,115,,93,14
"Tue, Dec 18, 2012",@,W,7:00p,W 1,7,Washington Wizards,95,OT,100,15
"Wed, Dec 19, 2012",,L,7:30p,L 1,8,Oklahoma City Thunder,100,,92,15
"Fri, Dec 21, 2012",@,L,7:00p,L 2,9,Philadelphia 76ers,99,,80,15
"Sat, Dec 22, 2012",,W,7:00p,W 1,9,Chicago Bulls,75,,92,16
"Wed, Dec 26, 2012",,W,7:30p,W 2,9,Detroit Pistons,119,2OT,126,17
"Fri, Dec 28, 2012",@,W,7:30p,W 3,9,Cleveland Cavaliers,94,,102,18
"Sat, Dec 29, 2012",,W,7:00p,W 4,9,Indiana Pacers,100,,109,19
"Mon, Dec 31, 2012",@,L,7:00p,L 1,10,Houston Rockets,123,,104,19
"Tue, Jan 1, 2013",@,W,8:00p,W 1,10,New Orleans Hornets,86,,95,20
"Fri, Jan 4, 2013",@,L,7:30p,L 1,11,Detroit Pistons,85,,84,20
"Sat, Jan 5, 2013",,L,7:00p,L 2,12,Boston Celtics,89,,81,20
"Tue, Jan 8, 2013",@,L,8:00p,L 3,13,Minnesota Timberwolves,108,,103,20
"Wed, Jan 9, 2013",@,L,7:00p,L 4,14,Cleveland Cavaliers,99,,83,20
"Fri, Jan 11, 2013",,W,7:30p,W 1,14,Utah Jazz,95,,103,21
"Sat, Jan 12, 2013",@,L,7:00p,L 1,15,Washington Wizards,93,,83,21
"Mon, Jan 14, 2013",@,L,8:00p,L 2,16,Chicago Bulls,97,,58,21
"Wed, Jan 16, 2013",,W,7:30p,W 1,16,Brooklyn Nets,95,,109,22
"Fri, Jan 18, 2013",@,L,7:30p,L 1,17,Brooklyn Nets,94,,89,22
"Sat, Jan 19, 2013",,L,7:00p,L 2,18,San Antonio Spurs,98,,93,22
"Mon, Jan 21, 2013",,W,2:00p,W 1,18,Minnesota Timberwolves,96,,104,23
"Wed, Jan 23, 2013",@,W,7:00p,W 2,18,Charlotte Bobcats,92,,104,24
"Fri, Jan 25, 2013",,W,7:30p,W 3,18,Boston Celtics,111,2OT,123,25
"Sun, Jan 27, 2013",@,L,6:30p,L 1,19,New York Knicks,106,,104,25
"Wed, Jan 30, 2013",,W,7:30p,W 1,19,Toronto Raptors,92,,93,26
"Sat, Feb 2, 2013",,L,7:00p,L 1,20,Chicago Bulls,93,,76,26
"Tue, Feb 5, 2013",@,L,7:00p,L 2,21,Indiana Pacers,114,,103,26
"Wed, Feb 6, 2013",,W,7:30p,W 1,21,Memphis Grizzlies,92,,103,27
"Fri, Feb 8, 2013",,L,7:30p,L 1,22,New Orleans Hornets,111,,100,27
"Mon, Feb 11, 2013",@,W,8:30p,W 1,22,Dallas Mavericks,101,,105,28
"Wed, Feb 13, 2013",@,W,7:00p,W 2,22,Orlando Magic,76,,108,29
"Wed, Feb 20, 2013",,L,8:00p,L 1,23,Miami Heat,103,,90,29
"Fri, Feb 22, 2013",,W,7:30p,W 1,23,Sacramento Kings,108,,122,30
"Sat, Feb 23, 2013",@,W,8:30p,W 2,23,Milwaukee Bucks,102,,103,31
"Mon, Feb 25, 2013",@,W,7:30p,W 3,23,Detroit Pistons,103,,114,32
"Wed, Feb 27, 2013",@,W,9:00p,W 4,23,Utah Jazz,91,,102,33
"Fri, Mar 1, 2013",@,L,9:00p,L 1,24,Phoenix Suns,92,,87,33
"Sun, Mar 3, 2013",@,L,9:30p,L 2,25,Los Angeles Lakers,99,,98,33
"Mon, Mar 4, 2013",@,L,9:00p,L 3,26,Denver Nuggets,104,,88,33
"Wed, Mar 6, 2013",,W,7:30p,W 1,26,Philadelphia 76ers,96,,107,34
"Fri, Mar 8, 2013",@,L,8:00p,L 1,27,Boston Celtics,107,OT,102,34
"Sat, Mar 9, 2013",,L,7:00p,L 2,28,Brooklyn Nets,93,,80,34
"Tue, Mar 12, 2013",@,L,7:30p,L 3,29,Miami Heat,98,,81,34
"Wed, Mar 13, 2013",,W,7:30p,W 1,29,Los Angeles Lakers,92,,96,35
