date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Wed, Oct 31, 2012",,W,8:00p,W 1,0,Sacramento Kings,87,,93,1
"Fri, Nov 2, 2012",@,W,7:30p,W 2,0,Cleveland Cavaliers,86,,115,2
"Sat, Nov 3, 2012",,L,8:00p,L 1,1,New Orleans Hornets,89,,82,2
"Tue, Nov 6, 2012",,W,8:00p,W 1,1,Orlando Magic,93,,99,3
"Thu, Nov 8, 2012",,L,8:00p,L 1,2,Oklahoma City Thunder,97,,91,3
"Sat, Nov 10, 2012",,W,8:00p,W 1,2,Minnesota Timberwolves,80,,87,4
"Mon, Nov 12, 2012",,L,8:00p,L 1,3,Boston Celtics,101,,95,4
"Wed, Nov 14, 2012",@,W,9:00p,W 1,3,Phoenix Suns,106,OT,112,5
"Sat, Nov 17, 2012",@,L,9:00p,L 1,4,Los Angeles Clippers,101,,80,5
"Sun, Nov 18, 2012",@,L,9:00p,L 2,5,Portland Trail Blazers,102,,94,5
"Wed, Nov 21, 2012",@,L,8:00p,L 3,6,Houston Rockets,93,,89,5
"Sat, Nov 24, 2012",@,W,9:00p,W 1,6,Milwaukee Bucks,86,,93,6
"Mon, Nov 26, 2012",,L,8:00p,L 1,7,Milwaukee Bucks,93,,92,6
"Wed, Nov 28, 2012",,W,8:00p,W 1,7,Dallas Mavericks,78,,101,7
"Sat, Dec 1, 2012",,W,8:00p,W 2,7,Philadelphia 76ers,88,,93,8
"Tue, Dec 4, 2012",,L,8:00p,L 1,8,Indiana Pacers,80,,76,8
"Wed, Dec 5, 2012",@,W,8:00p,W 1,8,Cleveland Cavaliers,85,,95,9
"Fri, Dec 7, 2012",@,W,7:30p,W 2,8,Detroit Pistons,104,,108,10
"Sat, Dec 8, 2012",,W,8:00p,W 3,8,New York Knicks,85,,93,11
"Tue, Dec 11, 2012",,L,9:30p,L 1,9,Los Angeles Clippers,94,,89,11
"Wed, Dec 12, 2012",@,W,7:30p,W 1,9,Philadelphia 76ers,89,,96,12
"Sat, Dec 15, 2012",,W,8:00p,W 2,9,Brooklyn Nets,82,,83,13
"Mon, Dec 17, 2012",@,L,8:00p,L 1,10,Memphis Grizzlies,80,,71,13
"Tue, Dec 18, 2012",,W,8:00p,W 1,10,Boston Celtics,89,,100,14
"Fri, Dec 21, 2012",@,W,7:30p,W 2,10,New York Knicks,106,,110,15
