date_game,game_location,game_result,game_start_time,game_streak,losses,opp_name,opp_pts,overtimes,pts,wins
"Sat, Nov 3, 2012",,W,7:30p,W 1,0,Toronto Raptors,100,,107,1
"Mon, Nov 5, 2012",,L,7:30p,L 1,1,Minnesota Timberwolves,107,,96,1
"Wed, Nov 7, 2012",@,L,7:30p,L 2,2,Miami Heat,103,,73,1
"Fri, Nov 9, 2012",@,W,7:00p,W 1,2,Orlando Magic,68,,107,2
"Sun, Nov 11, 2012",,W,3:00p,W 2,2,Orlando Magic,74,,82,3
"Tue, Nov 13, 2012",,W,7:30p,W 3,2,Cleveland Cavaliers,101,,114,4
"Thu, Nov 15, 2012",,W,8:00p,W 4,2,Boston Celtics,97,,102,5
"Sun, Nov 18, 2012",@,W,6:00p,W 5,2,Sacramento Kings,90,,99,6
"Tue, Nov 20, 2012",@,L,10:30p,L 1,3,Los Angeles Lakers,95,,90,6
"Wed, Nov 21, 2012",@,L,10:30p,L 2,4,Golden State Warriors,102,,93,6
"Fri, Nov 23, 2012",,W,7:30p,W 1,4,Los Angeles Clippers,76,,86,7
"Sun, Nov 25, 2012",,W,3:00p,W 2,4,Portland Trail Blazers,85,,98,8
"Mon, Nov 26, 2012",,W,7:00p,W 3,4,New York Knicks,89,OT,96,9
"Wed, Nov 28, 2012",@,W,7:30p,W 4,4,Boston Celtics,83,,95,10
"Fri, Nov 30, 2012",@,W,7:00p,W 5,4,Orlando Magic,86,,98,11
"Sat, Dec 1, 2012",@,L,7:30p,L 1,5,Miami Heat,102,,89,11
"Tue, Dec 4, 2012",,L,7:30p,L 2,6,Oklahoma City Thunder,117,,111,11
"Fri, Dec 7, 2012",,L,7:30p,L 3,7,Golden State Warriors,109,,102,11
"Sun, Dec 9, 2012",,L,6:00p,L 4,8,Milwaukee Bucks,97,,88,11
"Tue, Dec 11, 2012",,L,7:00p,L 5,9,New York Knicks,100,,97,11
"Wed, Dec 12, 2012",@,W,7:00p,W 1,9,Toronto Raptors,88,,94,12
"Fri, Dec 14, 2012",,W,7:30p,W 2,9,Detroit Pistons,105,2OT,107,13
"Sat, Dec 15, 2012",@,L,8:00p,L 1,10,Chicago Bulls,83,,82,13
