ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,1,6,4,0,,0,.400,10,4,.667,6,32:41,7,4,-15,12,1,1,13
2,1,5,5,1,.250,4,.417,12,0,.000,2,32:17,3,2,+2,11,1,0,8
1,0,9,2,0,,0,.250,8,2,.400,5,31:09,1,5,-7,6,0,0,10
0,1,1,5,3,.300,10,.333,15,1,1.000,1,29:37,3,3,-7,14,1,1,4
2,0,2,2,2,.400,5,.200,10,5,.625,8,23:15,1,4,-3,11,1,2,3
1,0,1,3,0,.000,2,.333,9,3,.500,6,25:36,0,0,-17,9,0,0,1
2,0,1,5,0,.000,4,.417,12,6,1.000,6,24:16,1,4,-4,16,2,3,2
2,3,3,3,0,,0,1.000,3,0,,0,22:17,1,2,+7,6,1,0,4
1,0,3,6,0,.000,2,.500,12,0,,0,18:52,1,2,-6,12,1,3,4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
