ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,0,3,6,4,.500,8,.462,13,2,1.000,2,39:32,0,1,-18,18,0,4,3
6,0,3,4,2,.250,8,.267,15,4,1.000,4,37:30,0,5,-12,14,3,5,3
1,1,7,5,1,.333,3,.417,12,1,1.000,1,28:50,6,5,-8,12,0,3,13
2,0,2,4,0,.000,2,.500,8,3,.750,4,18:00,0,1,-14,11,0,0,2
0,0,0,1,0,,0,.500,2,0,,0,2:14,0,1,-5,2,0,0,0
1,0,5,1,0,.000,1,.250,4,2,1.000,2,30:00,1,3,-1,4,0,0,6
0,2,1,2,0,.000,2,.400,5,0,,0,27:51,1,1,-13,4,0,1,2
0,2,4,7,0,,0,.875,8,1,1.000,1,22:40,5,1,-1,15,0,0,9
3,0,1,4,2,.667,3,.500,8,2,1.000,2,18:58,0,1,0,12,1,0,1
0,0,2,6,0,,0,.667,9,0,,0,14:25,1,3,-3,12,0,3,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
