ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,1,0,5,2,.333,6,.417,12,2,1.000,2,38:29,0,2,-5,14,0,4,0
2,0,3,8,1,.167,6,.500,16,0,.000,3,32:07,0,2,-23,17,1,1,3
2,1,6,6,1,.333,3,.429,14,0,,0,30:15,5,3,+2,13,3,0,11
5,0,4,5,0,,0,.313,16,1,.500,2,29:26,1,2,-29,11,3,5,5
3,0,7,6,0,,0,.600,10,1,1.000,1,24:27,1,1,-12,13,0,1,8
2,0,3,2,0,,0,.500,4,1,.500,2,25:20,0,2,+2,5,0,1,3
2,0,2,4,0,,0,.500,8,0,,0,18:02,0,4,0,8,4,1,2
1,0,2,2,0,,0,.400,5,0,,0,18:01,2,1,-10,4,0,4,4
0,0,1,2,0,,0,1.000,2,2,1.000,2,13:48,2,3,-8,6,0,1,3
1,0,1,1,0,.000,2,.167,6,1,.500,2,10:05,0,2,+8,3,2,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
