ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,5,8,2,.667,3,.571,14,0,,0,39:25,1,2,-21,18,1,4,6
3,0,2,7,1,.167,6,.368,19,3,.750,4,39:17,0,1,-23,18,2,3,2
2,0,5,13,0,.000,1,.765,17,6,.667,9,29:28,3,4,-20,32,0,2,8
0,0,3,0,0,.000,7,.000,9,0,,0,24:21,0,1,-14,0,0,1,3
1,0,2,1,0,,0,.500,2,0,,0,10:34,0,4,-4,2,0,0,2
2,0,2,2,0,.000,5,.200,10,1,.500,2,25:22,0,6,-25,5,2,7,2
1,0,3,2,0,.000,2,.400,5,0,,0,22:05,0,1,-28,4,2,2,3
2,0,1,2,0,,0,.400,5,0,,0,17:46,2,2,-25,4,0,0,3
1,0,0,3,0,.000,1,.750,4,1,1.000,1,9:16,0,1,-16,7,0,0,0
0,0,5,0,0,,0,.000,1,0,,0,8:46,1,0,-6,0,2,0,6
0,0,0,2,0,,0,1.000,2,0,,0,7:35,2,2,-6,4,1,1,2
0,0,1,2,0,,0,.667,3,2,1.000,2,4:46,0,1,-5,6,0,1,1
1,0,0,0,0,,0,,0,0,,0,1:19,0,0,-2,0,0,1,0
