ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,3,3,9,1,.333,3,.474,19,4,1.000,4,31:28,1,1,+8,23,2,4,4
2,1,4,3,0,.000,1,.429,7,3,.750,4,28:03,2,4,+10,9,1,2,6
2,1,7,4,1,1.000,1,.364,11,4,1.000,4,26:28,3,1,+12,13,2,1,10
2,0,1,6,3,.429,7,.545,11,2,1.000,2,26:07,0,1,+10,17,0,1,1
0,0,2,3,0,,0,.750,4,0,,0,18:42,2,4,+10,6,1,0,4
1,1,6,6,0,.000,1,.750,8,0,,0,25:30,1,1,0,12,2,1,7
3,1,2,8,1,.333,3,.615,13,1,.500,2,23:03,0,4,-5,18,1,3,2
4,0,3,6,2,.400,5,.545,11,4,1.000,4,23:01,0,2,+3,18,2,1,3
2,1,2,1,1,1.000,1,.500,2,0,,0,21:37,0,2,-3,3,0,2,2
0,1,1,2,0,,0,.500,4,0,,0,16:02,2,5,-10,4,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
