ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,1,3,6,3,.429,7,.545,11,2,1.000,2,31:56,3,1,-11,17,0,1,6
11,1,6,5,4,.400,10,.333,15,3,.500,6,31:25,1,3,-4,17,1,7,7
1,0,9,5,0,,0,.833,6,3,.600,5,25:49,2,4,+2,13,1,3,11
0,0,1,3,1,.125,8,.300,10,0,,0,24:26,0,3,+1,7,0,0,1
1,2,1,0,0,,0,.000,1,0,,0,17:01,0,3,-1,0,0,3,1
1,0,2,9,2,.333,6,.692,13,0,,0,28:45,0,1,-4,20,0,0,2
4,0,2,4,2,.250,8,.333,12,5,1.000,5,23:00,0,2,-5,15,0,3,2
0,3,5,1,0,,0,.333,3,3,.750,4,21:21,1,3,-1,5,1,0,6
1,0,3,4,0,,0,.500,8,0,,0,19:37,3,2,-1,8,3,1,6
0,1,2,2,0,,0,.500,4,0,,0,11:05,1,0,-4,4,0,1,3
0,0,1,1,0,,0,.250,4,0,,0,5:35,1,1,-12,2,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
