ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,1,8,5,.625,8,.727,11,5,1.000,5,28:49,1,3,+13,26,2,1,2
5,0,3,4,4,.500,8,.444,9,2,1.000,2,26:39,0,1,+10,14,1,2,3
2,0,6,6,0,.000,1,.500,12,3,.500,6,25:50,1,5,+7,15,1,3,7
0,0,2,1,0,.000,1,.333,3,0,,0,20:15,0,4,+15,2,0,1,2
3,2,3,3,0,,0,.600,5,1,.500,2,19:35,1,1,+12,7,1,3,4
0,0,3,0,0,.000,2,.000,3,0,,0,29:08,0,0,-12,0,1,0,3
3,0,3,1,0,,0,.333,3,9,.900,10,28:25,2,2,-4,11,1,0,5
4,0,0,4,3,.500,6,.444,9,0,,0,21:21,0,4,-2,11,1,1,0
2,1,5,7,0,,0,.636,11,1,1.000,1,20:34,1,3,0,15,0,2,6
2,0,1,5,3,.600,5,.556,9,8,.889,9,19:25,0,1,+1,21,1,4,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
