ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,2,6,5,.500,10,.429,14,0,,0,33:08,1,4,-3,17,2,1,3
6,1,5,8,2,.222,9,.400,20,2,1.000,2,32:12,1,3,-2,20,1,2,6
1,0,5,1,1,.500,2,.200,5,0,,0,20:20,1,0,-6,3,0,1,6
1,0,2,2,0,,0,.333,6,0,.000,2,17:33,4,4,+2,4,0,1,6
1,0,5,1,0,,0,.250,4,2,1.000,2,14:58,1,4,+4,4,0,1,6
1,0,5,5,2,.500,4,.500,10,2,1.000,2,32:36,1,2,-7,14,0,2,6
4,0,6,7,0,,0,.538,13,4,.667,6,31:36,5,5,-9,18,3,1,11
4,0,4,5,3,.333,9,.357,14,8,.800,10,23:04,0,0,0,21,0,1,4
1,1,0,1,0,.000,3,.143,7,0,,0,21:42,1,1,-4,2,3,1,1
2,0,1,1,1,1.000,1,1.000,1,0,,0,8:25,0,0,+1,3,0,0,1
0,0,2,0,0,,0,,0,1,.500,2,4:26,0,0,-6,1,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
