ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,5,8,1,.200,5,.500,16,0,,0,35:26,1,3,-24,17,0,1,6
1,0,2,1,0,.000,2,.167,6,0,,0,24:13,1,0,-14,2,3,0,3
2,1,6,4,0,,0,.500,8,0,,0,22:13,2,3,-12,8,0,5,8
2,0,4,2,1,.500,2,.286,7,0,,0,17:52,1,0,-11,5,0,1,5
1,0,2,1,0,,0,.167,6,0,,0,17:52,2,2,-7,2,0,1,4
1,0,0,4,3,.333,9,.267,15,3,1.000,3,30:54,1,2,-18,14,2,1,1
4,0,1,4,1,.167,6,.286,14,4,.800,5,25:22,0,3,-20,13,0,4,1
0,0,4,3,0,,0,.500,6,0,,0,23:13,2,1,-16,6,0,0,6
2,0,0,2,0,,0,.250,8,2,.667,3,19:39,6,3,-20,6,0,1,6
0,0,2,2,0,,0,.500,4,0,.000,4,9:57,2,0,-8,4,0,1,4
1,0,1,1,0,.000,1,.500,2,1,.500,2,7:41,0,1,-8,3,1,1,1
0,1,0,0,0,.000,1,.000,1,0,,0,5:38,1,0,-7,0,0,0,1
,,,,,,,,,,,,,,,,,,,
