ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,2,5,1,.333,3,.556,9,2,.500,4,35:25,2,3,-15,13,0,3,4
10,0,14,3,0,,0,.375,8,7,.875,8,35:25,4,4,-15,13,1,3,18
4,0,1,8,2,.333,6,.471,17,4,1.000,4,33:19,0,2,-13,22,4,0,1
0,0,2,4,3,.375,8,.400,10,2,1.000,2,20:39,0,1,-17,13,0,0,2
0,1,1,0,0,,0,.000,3,1,.500,2,13:29,3,2,-26,1,0,2,4
2,0,0,9,4,.500,8,.529,17,0,,0,34:25,1,2,-6,22,0,2,1
0,1,3,4,0,.000,1,.667,6,0,,0,20:33,0,1,+2,8,1,0,3
4,0,1,4,0,.000,2,.500,8,0,,0,17:25,1,1,+12,8,0,1,2
0,1,2,4,1,.500,2,.571,7,0,,0,12:35,0,1,+4,9,1,0,2
0,0,6,0,0,,0,.000,2,0,,0,8:28,0,2,+8,0,1,0,6
0,0,1,1,0,,0,.333,3,0,.000,2,8:18,0,1,+11,2,1,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
