ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,3,7,5,1,.250,4,.500,10,0,,0,34:03,0,2,-8,11,0,1,7
4,5,6,4,0,,0,.333,12,0,,0,31:20,1,5,-12,8,0,3,7
0,0,2,9,5,.500,10,.500,18,1,1.000,1,27:24,0,0,-22,24,0,1,2
5,2,3,6,1,.250,4,.462,13,2,1.000,2,25:47,1,0,-7,15,0,2,4
1,0,2,0,0,,0,.000,2,0,,0,11:08,4,3,-6,0,0,0,6
5,1,3,9,7,.778,9,.692,13,0,,0,30:52,0,2,+6,25,1,1,3
3,0,3,2,0,.000,1,.500,4,0,,0,28:26,1,3,+10,4,0,0,4
8,1,1,5,1,.250,4,.417,12,5,.833,6,27:52,1,1,+18,16,2,2,2
2,0,2,4,1,1.000,1,.800,5,1,.500,2,20:37,2,4,+1,10,2,2,4
0,0,1,0,0,,0,.000,1,0,,0,2:31,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
