ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,0,3,1,.200,5,.250,12,0,,0,30:48,0,3,-30,7,0,0,0
6,0,0,1,0,.000,6,.111,9,0,,0,28:59,0,1,-25,2,2,3,0
3,1,3,7,1,1.000,1,.500,14,3,.500,6,23:46,2,5,+5,18,1,1,5
3,0,1,4,0,,0,.400,10,0,,0,22:53,3,5,-20,8,2,1,4
2,0,5,5,2,.667,3,.500,10,2,.667,3,22:40,1,3,-26,14,1,2,6
1,0,3,6,0,.000,2,.667,9,7,.700,10,34:33,3,4,-1,19,2,1,6
1,1,4,3,0,,0,1.000,3,2,1.000,2,25:07,1,3,+9,8,1,1,5
3,0,4,7,0,.000,1,.467,15,2,.400,5,22:07,5,1,+10,16,1,1,9
3,0,3,2,2,.400,5,.400,5,0,,0,19:01,0,0,+14,6,1,1,3
1,0,3,1,0,,0,.333,3,4,1.000,4,10:06,0,2,+9,6,1,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
