ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,4,4,1,.200,5,.333,12,2,.400,5,38:38,1,3,-22,11,1,1,5
6,0,3,12,3,.250,12,.462,26,2,.667,3,35:34,1,2,-19,29,4,4,4
3,0,8,6,0,.000,1,.500,12,1,.500,2,28:42,3,5,-17,13,1,1,11
0,0,5,1,1,.125,8,.111,9,0,,0,20:28,0,1,-18,3,2,0,5
0,2,0,0,0,,0,.000,1,0,,0,13:21,1,2,-14,0,0,1,1
5,0,5,6,2,.250,8,.353,17,0,.000,2,29:13,0,1,0,14,4,3,5
1,3,5,5,0,,0,.556,9,1,.500,2,26:49,1,1,+2,11,1,1,6
2,3,6,2,0,,0,.500,4,0,,0,25:27,6,2,-4,4,2,2,12
2,0,0,3,0,.000,1,.333,9,0,,0,17:48,2,1,+7,6,0,0,2
0,0,0,1,0,,0,.500,2,0,,0,4:00,0,1,0,2,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
