ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,9,3,1,.500,2,.375,8,4,1.000,4,30:52,1,2,-9,11,0,2,10
3,1,1,6,1,.250,4,.400,15,2,1.000,2,30:18,1,4,-11,15,2,3,2
0,2,2,2,1,.333,3,.286,7,0,.000,2,27:54,1,0,-11,5,2,0,3
0,0,5,1,0,,0,.143,7,2,1.000,2,24:57,1,1,-9,4,0,1,6
2,0,2,3,0,.000,2,.333,9,3,1.000,3,23:16,1,4,-14,9,0,1,3
2,0,4,7,4,.500,8,.500,14,0,,0,27:21,1,1,-19,18,0,5,5
1,0,2,3,1,.333,3,.273,11,6,.857,7,21:10,0,0,-10,13,2,0,2
1,1,6,3,0,,0,.600,5,1,.500,2,19:26,5,1,-10,7,0,1,11
1,0,1,2,0,,0,.286,7,2,1.000,2,17:08,1,1,-10,6,0,1,2
3,1,2,1,0,.000,1,.250,4,0,,0,16:53,0,0,+6,2,2,2,2
0,0,0,0,0,,0,,0,0,,0,0:45,0,0,+2,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
