ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
9,0,8,4,1,.200,5,.400,10,0,,0,40:48,2,1,+1,9,0,2,10
3,0,2,12,8,.571,14,.632,19,0,,0,37:45,0,5,-12,32,1,0,2
3,0,6,6,3,.429,7,.545,11,0,,0,33:30,2,0,-1,15,1,1,8
7,0,3,8,0,,0,.533,15,0,.000,1,28:29,1,1,-3,16,0,5,4
0,0,3,1,0,,0,.167,6,0,,0,15:03,1,1,0,2,1,1,4
1,0,3,7,4,.571,7,.583,12,2,1.000,2,30:53,2,3,-10,20,0,2,5
3,1,4,1,0,,0,.333,3,0,,0,27:01,1,4,-16,2,0,0,5
4,1,2,2,0,.000,4,.200,10,8,.800,10,26:31,1,1,-14,12,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
