ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,0,8,2,.167,12,.364,22,3,1.000,3,40:51,0,2,-5,21,0,1,0
1,1,3,3,0,.000,4,.333,9,5,.833,6,31:32,0,4,-1,11,2,1,3
0,1,10,3,0,,0,.300,10,4,.500,8,27:27,8,3,-10,10,1,1,18
1,0,0,1,0,.000,2,.200,5,4,1.000,4,16:58,0,1,-25,6,2,2,0
0,0,0,1,0,.000,2,.200,5,0,,0,16:58,0,0,-25,2,0,1,0
2,1,6,9,2,.500,4,.692,13,4,1.000,4,31:02,0,3,+26,24,2,0,6
5,1,5,6,1,.500,2,.600,10,2,.500,4,31:02,0,2,+26,15,0,1,5
0,0,2,4,3,.600,5,.444,9,0,,0,23:37,0,1,+8,11,1,0,2
1,1,4,1,0,,0,1.000,1,0,,0,20:33,3,2,+11,2,0,0,7
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
