ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,0,2,3,2,.400,5,.333,9,2,.667,3,39:30,1,1,-3,10,0,0,3
0,1,11,8,1,1.000,1,.800,10,3,1.000,3,32:50,6,2,-6,20,1,6,17
2,0,5,4,0,.000,4,.308,13,4,1.000,4,31:26,0,4,-5,12,0,1,5
1,2,1,2,0,.000,3,.182,11,0,,0,30:31,1,1,-13,4,1,0,2
4,0,4,6,0,.000,1,.600,10,0,.000,2,29:52,0,1,-9,12,0,1,4
0,1,3,3,0,.000,5,.375,8,2,1.000,2,27:34,0,1,-10,8,0,1,3
0,0,2,4,1,.500,2,.571,7,3,1.000,3,18:08,0,1,-1,12,0,1,2
0,0,3,1,0,,0,.500,2,0,,0,15:10,1,1,-4,2,0,0,4
0,0,2,1,1,.250,4,.167,6,3,.750,4,14:59,0,2,+1,6,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
