ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,6,4,2,.400,5,.400,10,2,1.000,2,37:25,0,1,+6,12,2,4,6
0,0,2,4,1,.250,4,.444,9,2,1.000,2,35:50,0,1,0,11,0,1,2
6,0,3,8,1,.250,4,.500,16,3,.750,4,29:57,0,5,+1,20,0,3,3
0,0,12,1,0,,0,.333,3,1,.500,2,26:53,4,4,-8,3,0,4,16
1,0,1,5,0,.000,1,.500,10,0,.000,1,26:40,1,1,-12,10,1,2,2
2,1,4,8,0,,0,.889,9,3,1.000,3,30:41,1,0,+25,19,1,1,5
0,1,8,3,0,,0,.600,5,2,1.000,2,19:50,2,2,+18,8,0,1,10
6,0,3,2,0,.000,1,.400,5,1,.500,2,18:03,1,2,+9,5,0,2,4
1,0,1,1,1,.500,2,.250,4,4,1.000,4,14:41,1,3,+11,7,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
