ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,4,8,1,.250,4,.444,18,4,.800,5,39:11,0,3,-12,21,3,1,4
2,0,6,5,0,,0,.500,10,0,,0,35:42,2,2,-22,10,3,0,8
2,0,4,5,0,.000,5,.333,15,0,.000,2,35:01,1,3,-18,10,0,2,5
0,0,2,4,0,.000,6,.308,13,2,1.000,2,34:02,0,2,-13,10,1,1,2
3,0,1,6,0,,0,.545,11,2,1.000,2,30:50,0,2,-18,14,0,1,1
0,0,3,4,0,.000,3,.571,7,0,,0,21:48,0,2,-6,8,0,1,3
2,0,1,3,0,,0,1.000,3,0,,0,17:10,1,0,0,6,0,0,2
1,1,2,1,0,,0,.500,2,5,.833,6,12:18,2,3,+4,7,0,2,4
0,0,1,1,0,.000,1,.333,3,0,,0,11:49,0,2,-8,2,0,0,1
0,0,2,0,0,,0,,0,0,,0,2:09,0,1,+3,0,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
