ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,5,9,4,.571,7,.529,17,2,.667,3,33:48,1,3,-12,24,1,3,6
2,1,4,5,1,.200,5,.313,16,3,1.000,3,33:08,2,1,-22,14,0,0,6
1,0,8,5,0,,0,.714,7,3,.500,6,30:17,4,2,-16,13,0,2,12
2,0,1,4,2,.400,5,.400,10,4,.667,6,24:08,0,4,-22,14,0,0,1
1,0,3,1,0,.000,3,.125,8,0,,0,23:43,0,0,-14,2,1,1,3
5,0,6,8,1,.333,3,.667,12,0,,0,31:26,1,2,-1,17,1,1,7
3,0,2,3,0,.000,2,.500,6,0,,0,17:40,0,1,-2,6,0,1,2
1,0,1,4,0,.000,1,.800,5,0,.000,1,16:52,0,2,-2,8,0,1,1
0,0,0,1,0,,0,.500,2,0,,0,16:48,2,4,+3,2,0,0,2
3,0,0,1,1,1.000,1,1.000,1,2,1.000,2,6:12,0,0,+10,5,0,0,0
1,0,0,1,1,1.000,1,.500,2,0,,0,5:58,0,0,+8,3,0,0,0
,,,,,,,,,,,,,,,,,,,
