ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,2,3,1,.250,4,.273,11,0,,0,31:19,1,0,-26,7,1,0,3
1,0,1,4,1,.333,3,.333,12,0,,0,28:23,0,1,-28,9,0,0,1
2,1,7,4,0,,0,.333,12,0,,0,26:45,3,0,-28,8,1,2,10
6,1,2,1,0,,0,.111,9,2,1.000,2,23:28,1,0,-22,4,1,1,3
0,0,2,3,1,.333,3,.300,10,2,1.000,2,20:23,0,2,-18,9,0,1,2
0,0,4,5,1,.500,2,.417,12,4,1.000,4,22:22,3,0,-8,15,0,0,7
3,0,1,1,1,.500,2,.167,6,4,.667,6,19:37,0,4,+5,7,0,0,1
3,0,2,2,0,.000,1,.286,7,2,1.000,2,16:31,0,2,-5,6,0,0,2
1,1,3,2,0,.000,1,.667,3,1,.500,2,16:13,0,4,+6,5,2,0,3
2,0,6,1,0,,0,.333,3,2,1.000,2,15:06,1,1,+3,4,0,1,7
0,0,0,2,1,.333,3,.500,4,0,,0,8:01,0,0,+4,5,0,1,0
0,1,3,1,0,,0,.250,4,0,,0,6:09,2,1,+2,2,0,1,5
1,0,0,0,0,,0,,0,0,,0,5:43,0,0,0,0,0,0,0
